question_id,status,message,gt_message
AQ1275,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""910.6""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1513,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120755>	""XLNet (Large)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0816,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116363>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116364>	""Recall""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1088,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R116617>	""NER Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""89.5""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116619>	""RE+ Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""64.3""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116628>	""RE Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""67.6""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116637>	""Sentence Encoder""^^<http://www.w3.org/2001/XMLSchema#string>	""ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116646>	""Relation F1""^^<http://www.w3.org/2001/XMLSchema#string>	""67.8""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0235,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124920>	""ES FF (1 hour) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124927>	""IDVQ + DRSC + XNES""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0547,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131170>	""CURL: Contrastive Unsupervised Representations for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131170>	""CURL: Contrastive Unsupervised Representations for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2436,NULL,null,null
AQ0209,SUCCESS,"?model
<http://orkg.org/orkg/resource/R119139>
<http://orkg.org/orkg/resource/R119139>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R119139>	""XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1103,SUCCESS,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""7.98""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""7.98""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2387,NULL,null,"?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0023,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R129411>	""SciBERT: A Pretrained Language Model for Scientific Text""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R125989>	""SciBERT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R226835>	""BiLSTM-Attn w/ ELMo + section title and citation worthiness scaffolds""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2152,NULL,null,null
AQ0779,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0792,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1498,SUCCESS,"?model	?model_lbl	?max_evaluatorscore
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R117327>	""GPT-3 175B (Few-Shot)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0786,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118614>	""3-fold Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0963,SUCCESS,"?eval_metric	?eval_metric_lbl
	
	
	
	
	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0977,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1300,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""17.3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1466,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0778,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R117687>	""Bits per dim""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1472,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119646>	""S-Norm""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1664,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123733>	""NAT-M4""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1116,SUCCESS,"?metric	?value
<http://orkg.org/orkg/resource/R117121>	""31.4""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""31.4""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2437,SUCCESS,"?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2345,SUCCESS,"?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1923,NULL,null,null
AQ1710,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123322>	""SAC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1062,NULL,null,null
AQ1704,ERROR,Invalid SPARQL query: The target ?score of an AS clause was already used in the query body.,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0099,NULL,null,"?piezoresistive_materials
""Graphene-based cellular elastomer\n(G-elastomer)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0181,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122153>	""PAR BERT Base""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122154>	""XLNet-Large (ensemble)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122632>	""MPAD-path""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0618,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131170>	""CURL: Contrastive Unsupervised Representations for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131877>	""A Distributional Perspective on Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131980>	""Dueling Network Architectures for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132399>	""Prioritized Experience Replay""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132604>	""Deep Reinforcement Learning with Double Q-learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133007>	""Learning values across many orders of magnitude""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133107>	""Massively Parallel Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133207>	""Deep Exploration via Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133383>	""Value Prediction Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133403>	""Self-Imitation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133503>	""Asynchronous Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133821>	""Policy Optimization With Penalized Point Probability Distance: An Alternative To Proximal Policy Optimization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133937>	""Evolution Strategies as a Scalable Alternative to Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134062>	""Playing Atari with Six Neurons""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134084>	""Soft Actor-Critic for Discrete Action Settings""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134171>	""Fully Parameterized Quantile Function for Distributional Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134238>	""Model-Free Episodic Control with State Aggregation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134302>	""#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134360>	""Count-Based Exploration in Feature Space for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134401>	""Incentivizing Exploration In Reinforcement Learning With Deep Predictive Models""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131170>	""CURL: Contrastive Unsupervised Representations for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131877>	""A Distributional Perspective on Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131980>	""Dueling Network Architectures for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132399>	""Prioritized Experience Replay""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132604>	""Deep Reinforcement Learning with Double Q-learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133007>	""Learning values across many orders of magnitude""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133107>	""Massively Parallel Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133207>	""Deep Exploration via Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133383>	""Value Prediction Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133403>	""Self-Imitation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133503>	""Asynchronous Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133821>	""Policy Optimization With Penalized Point Probability Distance: An Alternative To Proximal Policy Optimization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133937>	""Evolution Strategies as a Scalable Alternative to Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134062>	""Playing Atari with Six Neurons""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134084>	""Soft Actor-Critic for Discrete Action Settings""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134171>	""Fully Parameterized Quantile Function for Distributional Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134238>	""Model-Free Episodic Control with State Aggregation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134302>	""#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134360>	""Count-Based Exploration in Feature Space for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134401>	""Incentivizing Exploration In Reinforcement Learning With Deep Predictive Models""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0156,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R131015>	""Pay Attention when Required""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R121030>	""PAR Transformer 24B""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2033,NULL,null,"?code
""https://github.com/ZhenYangIACAS/unsupervised-NMT""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0142,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2025,NULL,null,null
HQ0058,ERROR,Invalid SPARQL query: Prefix rkgp was not registered using a PREFIX declaration,"?precision	?recall	?f1
""0.77""^^<http://www.w3.org/2001/XMLSchema#string>	""0.58""^^<http://www.w3.org/2001/XMLSchema#string>	""0.66""^^<http://www.w3.org/2001/XMLSchema#string>
""0.72""^^<http://www.w3.org/2001/XMLSchema#string>	""0.90""^^<http://www.w3.org/2001/XMLSchema#string>	""0.80""^^<http://www.w3.org/2001/XMLSchema#string>
""0.28""^^<http://www.w3.org/2001/XMLSchema#string>	""0.62""^^<http://www.w3.org/2001/XMLSchema#string>	""0.39""^^<http://www.w3.org/2001/XMLSchema#string>
""0.67""^^<http://www.w3.org/2001/XMLSchema#string>	""0.64""^^<http://www.w3.org/2001/XMLSchema#string>	""0.65""^^<http://www.w3.org/2001/XMLSchema#string>
""0.71""^^<http://www.w3.org/2001/XMLSchema#string>	""0.79""^^<http://www.w3.org/2001/XMLSchema#string>	""0.75""^^<http://www.w3.org/2001/XMLSchema#string>
""0.20""^^<http://www.w3.org/2001/XMLSchema#string>	""1.00""^^<http://www.w3.org/2001/XMLSchema#string>	""0.33""^^<http://www.w3.org/2001/XMLSchema#string>
""0.89""^^<http://www.w3.org/2001/XMLSchema#string>	""0.81""^^<http://www.w3.org/2001/XMLSchema#string>	""0.85""^^<http://www.w3.org/2001/XMLSchema#string>
""0.67""^^<http://www.w3.org/2001/XMLSchema#string>	""0.58""^^<http://www.w3.org/2001/XMLSchema#string>	""0.62""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0168,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1262,ERROR,Invalid SPARQL query: The target variable ?value of an AS clause was already used before in the query body.,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R116360>	""ROUGE-L""^^<http://www.w3.org/2001/XMLSchema#string>	""36.51""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120314>	""ROUGE-1""^^<http://www.w3.org/2001/XMLSchema#string>	""37.68""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124684>	""ROUGE-2""^^<http://www.w3.org/2001/XMLSchema#string>	""21.25""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0829,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0424,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129725>	""Unsupervised Statistical Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129742>	""Incorporating a Local Translation Mechanism into Non-autoregressive Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129761>	""Non-Autoregressive Neural Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129773>	""Deterministic Non-Autoregressive Neural Sequence Modeling by Iterative Refinement""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129825>	""An Effective Approach to Unsupervised Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129839>	""Unsupervised Neural Machine Translation with SMT as Posterior Regularization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1712,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124905>	""Recurrent Rational DQN Average""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1706,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0550,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131287>	""DD-PPO: Learning Near-Perfect PointGoal Navigators from 2.5 Billion Frames""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1302,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""5.1""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0961,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124949>	""Best Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0948,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2193,NULL,null,"?code
""https://github.com/benkrause/dynamiceval-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cedrickchee/pytorch-pretrained-BERT""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cmunnis/BERT_vs_Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/code-prediction-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/xlnet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/inzva/fake-academic-paper-generation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jmkernes/PAR-Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kimiyoung/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn/tree/master/labml_nn/transformers/xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/listenviolet/XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Machine-Learning-Tokyo/Poetry-GAN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/okkteam/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/samwisegamjeee/pytorch-transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sh951011/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/conformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/nlp-attentions""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/threelittlemonkeys/transformer-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TimDettmers/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wxt1997/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhdbwe/Paper-DailyReading""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1317,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""90804.0""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1465,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120581>	""QA-GNN""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0021,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116717>	""SciIE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R226756>	""Flair-TDM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2385,NULL,null,"?code
""https://github.com/google/automl/tree/master/efficientnetv2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jahongir7174/EffcientNetV2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lukemelas/EfficientNet-PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rwightman/pytorch-image-models""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1854,NULL,null,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R116695>	""SciERC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1698,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1673,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124055>	""XLMft UDA""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0551,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131297>	""Multi-task Deep Reinforcement Learning with PopArt""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1920,NULL,null,null
